time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-3.7454653064099848,-4.391438104961298,22.833579970953114,0.02289321792746435,6.227272907962188,0.0,-1.8303423554261726,-2.438388871736729,5.6885418666140986,0.1225559207598095,-0.12404599973875374,0.0,472.4508249940583,474.26424427874827,473.5904022385511,473.3739298361519
4.14,-3.8544025725998967,-4.537557700993662,23.17589057552049,0.030133020851960346,6.2196594228198006,0.0,-1.8002182667054558,-2.4316298311416813,5.721771721062821,0.11658511914313319,-0.13328758221318593,0.0,444.98913965207913,444.2170948429274,444.3841419325937,443.9074845193973
4.199999999999998,-3.961751313200968,-4.683319279492031,23.514647691391215,0.0370354861433837,6.211439202021824,0.0,-1.777499201065818,-2.426641755729662,5.570980075085124,0.11176220767954177,-0.1457130380496576,0.0,382.75442161335513,381.54887697056205,381.8324243972834,381.38613223443
4.259999999999997,-4.067266460575325,-4.828508820791555,23.849284166794618,0.0438267399044614,6.2027696840465865,0.0,-1.738896987288585,-2.412431804740723,5.583602717680597,0.11589352039382106,-0.14215797617525763,0.0,436.37720821882436,436.65399258299703,435.6269300474962,435.9839668575506
4.319999999999996,-4.170031704108946,-4.97257444008503,24.188065439860107,0.050387867612810666,6.1946910240505595,0.0,-1.6857737857370367,-2.3890810076453626,5.708581298899826,0.09120357361171416,-0.12276536465754301,0.0,470.1948992875862,471.6792232961313,471.95389497289824,470.05365186119946
4.379999999999995,-4.269643035082185,-5.115224200382493,24.53207809599837,0.056037889810630404,6.186991661336897,0.0,-1.6338987692225868,-2.3654050033521368,5.75831560479778,0.09951428300130592,-0.14275227031121512,0.0,450.0134926715709,448.37724909688194,448.5214062730317,449.20335139761505
4.439999999999993,-4.366206829490486,-5.2564734726185565,24.876840553994146,0.06182318723862679,6.178386392539279,0.0,-1.5841465609899623,-2.342411246113612,5.733929721828639,0.08938674356616672,-0.14479195392127503,0.0,424.78997294848165,424.59474881802413,426.8115857187925,425.9545299728907
4.499999999999992,-4.459643952352573,-5.396252509910103,25.220072998584456,0.06714060999145222,6.170240495807633,0.0,-1.529689709356916,-2.3164372935904463,5.707301948531723,0.08705336414705812,-0.1220413488897968,0.0,423.3468241311816,425.2818364664336,424.70100258960247,424.50772078397364
4.559999999999991,-4.549270655901473,-5.53414391507273,25.565224540034983,0.07249296122579363,6.162420874085306,0.0,-1.457134141795409,-2.2794383610578306,5.797312865180004,0.0931937738257329,-0.15713691931884088,0.0,462.7926204248585,460.00560607053103,461.14388855216373,461.63504794439774
4.6199999999999894,-4.633708904515379,-5.6693086432025055,25.921143086898393,0.07849524357290516,6.15380606635205,0.0,-1.3564694375014343,-2.2254113550781787,6.065282155535842,0.11105790185294026,-0.12506433006940954,0.0,512.2330341777933,514.4920997891415,513.8723142474056,515.1442461715058
4.679999999999988,-4.712902006141902,-5.80168818441043,26.285426222375925,0.08548400390719824,6.145837633007153,0.0,-1.2825873163532127,-2.186637649678946,6.077409719505964,0.12556043713146992,-0.15650978623615985,0.0,441.51076664340565,438.8909159157197,440.40869675640755,441.6189383855912
4.739999999999987,-4.787343395201426,-5.9315135289878285,26.651577038589757,0.0926558763983083,6.136690908062121,0.0,-1.197911361809437,-2.1401987412211163,6.127320235185042,0.10339131968701437,-0.14536174548744515,0.0,452.77598674522727,453.6506321603525,453.3062045122183,451.533243978324
4.799999999999986,-4.856893583122464,-6.058652037565211,27.018238189671553,0.09905999011636268,6.12842047631173,0.0,-1.1196632308801,-2.097209254876653,6.094820609797484,0.11269621844902881,-0.1259523145437981,0.0,426.3835383812255,428.0200949825716,426.0054905723683,426.8110094189621
4.859999999999984,-4.920915847089386,-6.182663013931877,27.38729070748768,0.1060264958643291,6.120815254520124,0.0,-1.0136638858054487,-2.035829727753888,6.206261658206029,0.12217777877451826,-0.12840490033374222,0.0,472.01938316007937,471.81641644460694,472.2989404163712,473.04089392171926
4.919999999999983,-4.979278536979074,-6.303406883899113,27.757766048514377,0.11313088927425952,6.113471357160204,0.0,-0.931070791983062,-1.988361528605015,6.1431428014376825,0.10954159743202804,-0.11250299591274797,0.0,416.9523269328121,418.324776306494,418.22789419238416,417.13912766142
4.979999999999982,-5.031938446894035,-6.420779056214271,28.128022106556934,0.11935166387831764,6.1064284884852995,0.0,-0.8235994923093123,-1.9234513233140507,6.1983036225427774,0.08815597254295379,-0.12954753322505483,0.0,457.36163503164545,455.98968268332504,456.151818325762,454.44940367626725
5.0399999999999805,-5.07799740350492,-6.534136371894312,28.501572683265042,0.12452502111699015,6.098942130814281,0.0,-0.7109757461671349,-1.854643996813253,6.252927448408695,0.08204772838287369,-0.11662352661660856,0.0,455.99461705495804,457.01225208527984,457.2152645980174,456.7341666513963
